payment_id,amount,payment_method,failure_reason,bank,previous_successes,previous_failures,attempt_number,customer_age_days,hour,day_of_week,recovery_action,recovered,recovered_amount
PAY_017662,555.59,UPI,insufficient_balance,Kotak,7,2,3,877,2,5,retry_now,1,555.59
PAY_017663,813.87,UPI,network_error,HDFC,5,0,3,612,22,4,no_action,0,0.0
PAY_017664,2845.85,Card,blocked_card,SBI,7,1,2,1227,12,3,change_payment_method,1,2845.85
PAY_017665,848.63,NetBanking,otp_failure,HDFC,6,2,1,1493,3,0,retry_later,0,0.0
PAY_017666,6555.51,UPI,network_error,Axis,4,1,3,472,12,1,retry_now,1,6555.51
PAY_017667,4681.75,Wallet,otp_failure,Axis,1,1,1,142,14,0,no_action,1,4681.75
PAY_017668,5254.03,UPI,network_error,ICICI,6,0,2,956,9,1,payment_link,1,5254.03
PAY_017669,1997.84,Wallet,gateway_error,Axis,7,1,2,737,2,3,retry_later,1,1997.84
PAY_017670,2222.28,NetBanking,network_error,SBI,4,3,4,907,8,6,retry_later,1,2222.28
PAY_017671,695.78,Card,gateway_error,SBI,2,2,2,847,14,0,retry_later,1,695.78
PAY_017672,4010.32,Card,blocked_card,SBI,5,6,1,440,10,0,no_action,0,0.0
PAY_017673,2450.06,UPI,blocked_card,ICICI,1,4,2,1037,1,2,retry_now,0,0.0
PAY_017674,2846.5,UPI,blocked_card,HDFC,5,0,4,612,5,3,retry_later,0,0.0
PAY_017675,6978.92,Wallet,blocked_card,ICICI,7,3,3,812,0,0,retry_now,0,0.0
PAY_017676,1113.46,UPI,insufficient_balance,Axis,3,2,2,1308,9,5,change_payment_method,0,0.0
PAY_017677,1634.49,Card,gateway_error,SBI,3,0,1,887,3,3,retry_now,1,1634.49
PAY_017678,2348.04,UPI,otp_failure,ICICI,4,1,2,1008,2,4,retry_later,1,2348.04
PAY_017679,855.47,Wallet,insufficient_balance,ICICI,4,1,1,248,1,1,retry_later,1,855.47
PAY_017680,1556.07,NetBanking,insufficient_balance,SBI,5,3,4,1093,7,1,retry_now,0,0.0
PAY_017681,2682.11,Card,gateway_error,Kotak,6,2,2,650,14,0,no_action,0,0.0
PAY_017682,1393.62,Card,otp_failure,SBI,3,3,4,44,8,2,retry_later,0,0.0
PAY_017683,5152.26,NetBanking,insufficient_balance,Kotak,3,4,1,686,0,4,no_action,0,0.0
PAY_017684,539.83,NetBanking,blocked_card,SBI,6,0,3,1465,10,3,payment_link,0,0.0
PAY_017685,4439.14,Card,network_error,HDFC,11,4,3,562,5,6,no_action,1,4439.14
PAY_017686,3068.51,Wallet,gateway_error,Kotak,14,4,3,385,14,2,retry_now,1,3068.51
PAY_017687,1147.04,Wallet,network_error,Kotak,1,0,2,990,18,0,retry_later,1,1147.04
PAY_017688,863.05,UPI,network_error,ICICI,2,3,3,671,1,4,retry_now,0,0.0
PAY_017689,342.33,Wallet,gateway_error,Kotak,8,1,4,1190,13,4,payment_link,1,342.33
PAY_017690,957.05,Card,insufficient_balance,Axis,6,0,3,1490,11,0,retry_later,0,0.0
PAY_017691,4178.64,UPI,insufficient_balance,ICICI,6,1,4,680,21,2,retry_later,0,0.0
PAY_017692,1728.71,Wallet,insufficient_balance,ICICI,4,1,1,1345,15,6,no_action,0,0.0
PAY_017693,4584.26,NetBanking,insufficient_balance,HDFC,8,5,3,440,23,3,change_payment_method,0,0.0
PAY_017694,1101.14,Wallet,insufficient_balance,ICICI,6,0,1,1486,21,2,change_payment_method,1,1101.14
PAY_017695,3183.34,UPI,otp_failure,ICICI,8,2,2,773,14,6,change_payment_method,1,3183.34
PAY_017696,1018.41,NetBanking,gateway_error,Axis,4,4,2,1488,12,0,retry_later,1,1018.41
PAY_017697,835.09,UPI,gateway_error,ICICI,4,3,4,34,5,6,retry_now,0,0.0
PAY_017698,1659.54,UPI,blocked_card,Kotak,7,2,1,99,19,5,retry_later,0,0.0
PAY_017699,1062.12,NetBanking,gateway_error,HDFC,5,1,4,68,5,1,retry_now,0,0.0
PAY_017700,526.23,UPI,network_error,Axis,11,1,4,1392,10,5,payment_link,0,0.0
PAY_017701,1562.67,Card,otp_failure,SBI,4,1,4,1138,8,1,no_action,1,1562.67
PAY_017702,1968.74,UPI,otp_failure,SBI,10,2,4,34,20,4,change_payment_method,0,0.0
PAY_017703,4987.48,Card,network_error,SBI,8,1,4,166,4,6,retry_later,1,4987.48
PAY_017704,3825.5,NetBanking,gateway_error,Axis,3,2,1,758,17,6,payment_link,1,3825.5
PAY_017705,4798.0,UPI,gateway_error,SBI,3,3,3,666,2,2,retry_later,0,0.0
PAY_017706,3217.26,Wallet,network_error,Kotak,1,0,2,954,17,1,retry_later,0,0.0
PAY_017707,2359.23,UPI,insufficient_balance,SBI,4,1,2,805,5,3,retry_later,0,0.0
PAY_017708,676.44,Card,gateway_error,SBI,3,0,4,896,17,4,retry_later,1,676.44
PAY_017709,2038.35,Card,gateway_error,HDFC,6,3,2,601,12,4,payment_link,0,0.0
PAY_017710,2914.45,Wallet,network_error,SBI,3,1,1,1295,14,5,retry_later,1,2914.45
PAY_017711,5801.96,NetBanking,insufficient_balance,SBI,12,0,2,1282,11,3,payment_link,0,0.0
PAY_017712,3130.76,Card,gateway_error,ICICI,7,5,3,454,4,5,retry_now,1,3130.76
PAY_017713,4877.1,Card,network_error,Kotak,4,0,4,838,13,0,retry_now,0,0.0
PAY_017714,791.87,Card,otp_failure,Axis,7,3,3,1093,13,3,payment_link,0,0.0
PAY_017715,1392.51,UPI,network_error,HDFC,3,1,2,796,18,0,retry_now,1,1392.51
PAY_017716,2549.06,UPI,otp_failure,Axis,3,3,4,1051,5,6,payment_link,0,0.0
PAY_017717,4576.83,UPI,insufficient_balance,SBI,7,1,1,622,19,4,retry_now,1,4576.83
PAY_017718,1609.72,UPI,gateway_error,ICICI,4,2,2,295,22,2,payment_link,1,1609.72
PAY_017719,1692.64,UPI,otp_failure,SBI,8,2,4,419,9,0,retry_later,1,1692.64
PAY_017720,3132.89,Wallet,gateway_error,SBI,5,1,2,467,20,1,no_action,0,0.0
PAY_017721,734.58,Card,otp_failure,HDFC,4,0,2,277,3,6,retry_now,0,0.0
PAY_017722,6541.51,Wallet,otp_failure,HDFC,5,1,1,1050,6,6,retry_later,1,6541.51
PAY_017723,894.88,Card,otp_failure,Axis,3,0,1,51,2,3,payment_link,1,894.88
PAY_017724,389.6,UPI,network_error,SBI,6,1,4,537,16,3,retry_later,0,0.0
PAY_017725,1822.66,UPI,gateway_error,Axis,3,1,3,255,14,5,change_payment_method,1,1822.66
PAY_017726,7035.8,NetBanking,insufficient_balance,SBI,3,1,4,890,13,2,retry_later,1,7035.8
PAY_017727,2890.44,NetBanking,insufficient_balance,HDFC,5,0,2,430,10,3,retry_later,1,2890.44
PAY_017728,3297.34,Wallet,blocked_card,ICICI,2,2,3,456,16,6,payment_link,0,0.0
PAY_017729,1868.91,Card,blocked_card,Axis,5,3,3,66,8,4,retry_now,0,0.0
PAY_017730,1600.54,Wallet,blocked_card,Axis,5,2,3,740,3,6,retry_later,0,0.0
PAY_017731,525.35,NetBanking,network_error,Kotak,2,1,4,456,2,1,retry_now,1,525.35
PAY_017732,296.63,Card,blocked_card,Kotak,4,0,3,547,4,4,no_action,0,0.0
PAY_017733,2115.44,Wallet,network_error,ICICI,6,1,1,85,6,2,change_payment_method,1,2115.44
PAY_017734,5166.96,NetBanking,insufficient_balance,Kotak,2,2,2,524,3,6,retry_later,0,0.0
PAY_017735,2381.07,UPI,blocked_card,ICICI,4,2,2,164,20,4,retry_now,0,0.0
PAY_017736,2977.62,Wallet,insufficient_balance,SBI,8,1,3,812,9,0,payment_link,1,2977.62
PAY_017737,6418.72,UPI,otp_failure,Kotak,3,2,1,615,12,5,payment_link,1,6418.72
PAY_017738,2351.98,Wallet,otp_failure,Kotak,3,4,2,1293,8,6,payment_link,0,0.0
PAY_017739,1639.06,Card,otp_failure,Axis,0,2,4,503,22,5,retry_now,1,1639.06
PAY_017740,939.34,Card,otp_failure,ICICI,9,3,2,892,1,2,retry_now,1,939.34
PAY_017741,9115.85,Card,insufficient_balance,Axis,12,2,4,1467,2,1,payment_link,1,9115.85
PAY_017742,2755.18,Card,gateway_error,Kotak,7,2,3,960,6,3,payment_link,0,0.0
PAY_017743,849.9,NetBanking,insufficient_balance,SBI,6,2,4,161,17,2,change_payment_method,0,0.0
PAY_017744,708.44,UPI,network_error,HDFC,2,0,2,1334,6,4,change_payment_method,0,0.0
PAY_017745,4926.83,NetBanking,otp_failure,ICICI,3,0,4,1129,22,1,change_payment_method,1,4926.83
PAY_017746,788.43,Wallet,gateway_error,ICICI,2,0,4,931,10,1,retry_later,0,0.0
PAY_017747,7967.03,Wallet,otp_failure,SBI,5,0,2,52,20,1,payment_link,1,7967.03
PAY_017748,199.3,UPI,network_error,SBI,4,2,1,790,15,5,retry_now,1,199.3
PAY_017749,5642.46,UPI,network_error,ICICI,8,2,3,222,21,3,retry_later,0,0.0
PAY_017750,2669.15,NetBanking,network_error,ICICI,8,2,3,709,13,6,no_action,0,0.0
PAY_017751,1987.98,Card,otp_failure,SBI,7,1,4,219,9,5,change_payment_method,1,1987.98
PAY_017752,1571.26,NetBanking,otp_failure,SBI,5,2,2,68,8,4,retry_later,1,1571.26
PAY_017753,8205.7,NetBanking,network_error,SBI,6,6,1,1424,3,1,retry_now,0,0.0
PAY_017754,3183.22,Wallet,otp_failure,Kotak,8,2,2,171,11,3,no_action,0,0.0
PAY_017755,877.82,NetBanking,gateway_error,ICICI,7,3,3,769,11,0,payment_link,1,877.82
PAY_017756,457.09,UPI,otp_failure,ICICI,7,5,2,1058,7,0,retry_now,0,0.0
PAY_017757,2083.57,Card,network_error,SBI,4,1,2,1367,11,0,change_payment_method,0,0.0
PAY_017758,1806.49,Wallet,otp_failure,Axis,6,0,3,1430,21,3,retry_now,0,0.0
PAY_017759,535.98,UPI,network_error,HDFC,3,1,1,904,7,4,retry_now,1,535.98
PAY_017760,1729.67,Wallet,gateway_error,ICICI,3,2,1,459,1,0,retry_now,0,0.0
PAY_017761,1142.36,NetBanking,blocked_card,Kotak,6,2,3,648,8,1,retry_now,0,0.0
PAY_017762,1821.53,NetBanking,gateway_error,HDFC,4,3,3,396,19,1,payment_link,1,1821.53
PAY_017763,3231.62,UPI,gateway_error,Axis,2,1,2,76,15,3,payment_link,1,3231.62
PAY_017764,5967.53,UPI,insufficient_balance,Kotak,5,1,3,768,20,5,retry_now,0,0.0
PAY_017765,3741.01,Wallet,otp_failure,SBI,4,4,4,115,21,3,retry_now,1,3741.01
PAY_017766,1015.21,Card,blocked_card,Axis,5,0,3,1475,10,4,retry_later,0,0.0
PAY_017767,2428.75,Wallet,network_error,SBI,5,1,4,601,16,3,retry_now,1,2428.75
PAY_017768,1901.67,NetBanking,gateway_error,Kotak,4,0,4,1495,21,1,change_payment_method,0,0.0
PAY_017769,622.84,UPI,gateway_error,Kotak,7,4,2,966,3,6,retry_later,0,0.0
PAY_017770,2486.39,UPI,insufficient_balance,SBI,7,2,2,1435,0,0,change_payment_method,0,0.0
PAY_017771,7985.14,Wallet,network_error,HDFC,3,0,1,253,12,6,change_payment_method,1,7985.14
PAY_017772,1855.56,UPI,blocked_card,ICICI,2,2,1,800,9,6,retry_later,0,0.0
PAY_017773,505.05,UPI,insufficient_balance,ICICI,4,1,1,168,12,0,payment_link,0,0.0
PAY_017774,1852.36,NetBanking,blocked_card,Kotak,8,2,1,117,9,5,retry_now,1,1852.36
PAY_017775,684.73,Card,gateway_error,Axis,5,1,4,726,3,5,retry_now,1,684.73
PAY_017776,3607.91,UPI,gateway_error,SBI,2,1,3,1035,2,1,retry_now,0,0.0
PAY_017777,2751.47,UPI,insufficient_balance,Axis,8,0,1,979,1,1,payment_link,1,2751.47
PAY_017778,1576.99,Wallet,network_error,SBI,8,0,3,377,14,6,no_action,0,0.0
PAY_017779,1387.24,Card,otp_failure,Axis,4,2,1,1084,0,0,change_payment_method,0,0.0
PAY_017780,1525.71,NetBanking,insufficient_balance,SBI,1,0,2,515,11,0,no_action,0,0.0
PAY_017781,1820.05,UPI,otp_failure,Kotak,2,1,4,490,14,0,change_payment_method,0,0.0
PAY_017782,974.78,Card,insufficient_balance,HDFC,8,4,4,230,17,0,retry_later,0,0.0
PAY_017783,595.74,Card,network_error,ICICI,5,1,3,616,5,2,retry_later,0,0.0
PAY_017784,4496.07,Wallet,insufficient_balance,Axis,4,1,3,776,20,3,retry_later,1,4496.07
PAY_017785,1328.33,NetBanking,gateway_error,ICICI,8,1,4,50,11,2,payment_link,1,1328.33
PAY_017786,2066.55,Card,blocked_card,Axis,5,0,2,507,4,5,payment_link,0,0.0
PAY_017787,2271.57,NetBanking,insufficient_balance,Kotak,1,1,4,802,10,0,retry_later,0,0.0
PAY_017788,2339.32,Card,blocked_card,Kotak,4,2,2,224,4,1,change_payment_method,0,0.0
PAY_017789,706.94,UPI,network_error,Axis,7,3,4,407,1,1,change_payment_method,0,0.0
PAY_017790,473.11,NetBanking,otp_failure,Axis,6,1,1,1124,15,2,payment_link,1,473.11
PAY_017791,1128.95,Wallet,insufficient_balance,Axis,6,0,3,38,10,5,no_action,0,0.0
PAY_017792,2481.38,Card,insufficient_balance,Kotak,2,2,2,934,3,1,change_payment_method,0,0.0
PAY_017793,1009.93,UPI,otp_failure,HDFC,3,2,3,773,20,5,retry_now,0,0.0
PAY_017794,1361.12,Card,network_error,HDFC,2,2,4,932,7,3,retry_now,1,1361.12
PAY_017795,9915.34,UPI,blocked_card,Axis,6,1,4,686,11,6,change_payment_method,0,0.0
PAY_017796,413.09,NetBanking,blocked_card,SBI,6,1,1,1250,22,5,change_payment_method,0,0.0
PAY_017797,988.29,Wallet,network_error,HDFC,7,2,1,125,20,2,change_payment_method,1,988.29
PAY_017798,8244.35,UPI,otp_failure,Kotak,8,1,1,1246,6,4,no_action,1,8244.35
PAY_017799,1744.67,Card,blocked_card,Kotak,8,2,2,1128,21,5,retry_now,0,0.0
PAY_017800,1027.84,UPI,blocked_card,Kotak,4,0,4,379,0,3,no_action,0,0.0
PAY_017801,4605.54,UPI,network_error,ICICI,3,2,3,1322,14,0,retry_later,1,4605.54
PAY_017802,1889.72,Wallet,insufficient_balance,ICICI,5,2,4,648,4,0,change_payment_method,0,0.0
PAY_017803,1368.34,NetBanking,insufficient_balance,Kotak,8,2,2,518,13,4,payment_link,0,0.0
PAY_017804,2108.84,UPI,gateway_error,HDFC,8,2,4,1101,5,4,retry_later,1,2108.84
PAY_017805,1067.97,UPI,network_error,ICICI,1,2,1,829,19,3,retry_later,0,0.0
PAY_017806,801.12,Card,insufficient_balance,SBI,6,2,3,375,15,3,no_action,0,0.0
PAY_017807,1650.98,Card,insufficient_balance,Axis,3,1,1,481,9,2,no_action,0,0.0
PAY_017808,805.29,NetBanking,gateway_error,ICICI,4,1,1,380,8,4,change_payment_method,1,805.29
PAY_017809,1823.58,NetBanking,insufficient_balance,ICICI,12,1,4,1003,23,1,payment_link,0,0.0
PAY_017810,2400.72,NetBanking,gateway_error,HDFC,4,1,2,993,15,1,retry_later,1,2400.72
PAY_017811,3577.6,Card,network_error,HDFC,3,1,3,151,8,3,retry_later,0,0.0
PAY_017812,4457.49,UPI,network_error,SBI,5,3,2,317,0,2,change_payment_method,1,4457.49
PAY_017813,1306.9,NetBanking,gateway_error,SBI,5,2,3,181,17,5,retry_later,0,0.0
PAY_017814,2696.02,Card,insufficient_balance,SBI,6,2,3,70,10,3,no_action,0,0.0
PAY_017815,2681.2,Card,insufficient_balance,SBI,4,3,4,111,3,6,payment_link,0,0.0
PAY_017816,2350.2,NetBanking,network_error,ICICI,5,2,4,159,8,2,no_action,1,2350.2
PAY_017817,1232.05,Card,blocked_card,SBI,3,3,3,878,2,6,retry_now,0,0.0
PAY_017818,794.37,UPI,network_error,SBI,6,0,4,793,2,1,retry_later,1,794.37
PAY_017819,2701.61,Wallet,otp_failure,Kotak,4,2,3,1256,11,1,retry_later,0,0.0
PAY_017820,461.51,Card,gateway_error,ICICI,3,0,3,680,10,0,retry_later,1,461.51
PAY_017821,1459.32,Card,insufficient_balance,ICICI,4,1,1,591,23,6,retry_now,0,0.0
PAY_017822,234.42,Wallet,blocked_card,ICICI,9,0,4,1097,9,3,payment_link,0,0.0
PAY_017823,620.72,UPI,otp_failure,Axis,7,1,1,1072,3,4,retry_now,1,620.72
PAY_017824,896.32,NetBanking,gateway_error,SBI,1,3,2,1496,23,1,retry_later,0,0.0
PAY_017825,4347.6,Card,network_error,SBI,2,3,3,1107,8,3,retry_later,0,0.0
PAY_017826,3135.32,UPI,blocked_card,SBI,8,1,4,724,18,1,retry_later,0,0.0
PAY_017827,1160.79,NetBanking,gateway_error,HDFC,4,1,4,878,23,4,payment_link,1,1160.79
PAY_017828,3240.54,UPI,network_error,HDFC,11,0,4,589,4,1,change_payment_method,1,3240.54
PAY_017829,3677.9,Wallet,gateway_error,HDFC,8,1,2,860,2,4,retry_later,1,3677.9
PAY_017830,1589.97,Card,gateway_error,Axis,6,1,4,248,18,4,retry_later,1,1589.97
PAY_017831,597.35,UPI,otp_failure,SBI,8,3,4,420,21,6,retry_later,0,0.0
PAY_017832,1530.99,NetBanking,network_error,ICICI,7,1,1,1449,15,5,retry_later,1,1530.99
PAY_017833,1671.85,NetBanking,blocked_card,ICICI,5,0,2,781,8,1,retry_now,1,1671.85
PAY_017834,674.54,NetBanking,otp_failure,Kotak,5,2,4,1393,5,0,payment_link,1,674.54
PAY_017835,2425.12,Wallet,gateway_error,HDFC,8,0,4,346,10,4,retry_now,1,2425.12
PAY_017836,2261.65,UPI,blocked_card,Axis,8,0,2,1459,11,5,payment_link,0,0.0
PAY_017837,2581.26,UPI,insufficient_balance,Kotak,5,1,1,912,16,4,payment_link,0,0.0
PAY_017838,2260.04,NetBanking,network_error,Axis,4,0,1,1198,15,2,payment_link,1,2260.04
PAY_017839,3241.77,NetBanking,blocked_card,ICICI,11,1,4,566,14,2,retry_later,0,0.0
PAY_017840,1566.4,NetBanking,gateway_error,SBI,9,3,1,331,11,6,no_action,1,1566.4
PAY_017841,2124.79,Wallet,blocked_card,ICICI,5,3,3,975,1,5,retry_later,0,0.0
PAY_017842,1315.28,Wallet,otp_failure,ICICI,10,0,1,1253,5,4,retry_now,1,1315.28
PAY_017843,1132.75,Card,network_error,HDFC,8,2,4,1084,1,4,retry_later,1,1132.75
PAY_017844,5274.29,Card,gateway_error,ICICI,4,4,1,707,15,5,retry_later,0,0.0
PAY_017845,352.48,Card,gateway_error,Axis,2,2,2,1347,16,0,retry_now,0,0.0
PAY_017846,3646.08,NetBanking,insufficient_balance,SBI,4,3,2,786,18,2,retry_later,0,0.0
PAY_017847,1100.55,Wallet,gateway_error,HDFC,4,1,1,1078,8,6,retry_now,1,1100.55
PAY_017848,992.24,Wallet,otp_failure,Kotak,7,1,1,878,20,0,retry_later,1,992.24
PAY_017849,2228.9,Card,insufficient_balance,ICICI,6,0,3,444,8,6,retry_later,1,2228.9
PAY_017850,549.12,NetBanking,otp_failure,HDFC,4,2,4,866,0,3,retry_now,0,0.0
PAY_017851,941.22,UPI,insufficient_balance,HDFC,5,1,4,892,2,5,change_payment_method,0,0.0
PAY_017852,916.62,NetBanking,network_error,HDFC,9,2,4,1268,6,4,payment_link,0,0.0
PAY_017853,1514.56,NetBanking,insufficient_balance,Axis,4,2,1,1138,0,4,retry_later,0,0.0
PAY_017854,950.22,Card,network_error,Kotak,5,2,1,642,6,3,retry_now,1,950.22
PAY_017855,6508.7,Wallet,gateway_error,HDFC,9,1,3,568,4,5,no_action,1,6508.7
PAY_017856,7613.0,Wallet,otp_failure,Axis,6,1,1,1177,22,0,change_payment_method,1,7613.0
PAY_017857,358.67,UPI,blocked_card,Kotak,9,1,1,819,22,4,payment_link,1,358.67
PAY_017858,2794.64,Wallet,otp_failure,SBI,3,0,2,309,20,5,retry_later,0,0.0
PAY_017859,3593.68,Wallet,otp_failure,Axis,4,2,1,1335,17,4,retry_later,1,3593.68
PAY_017860,2791.65,UPI,network_error,HDFC,5,0,1,1158,10,5,payment_link,0,0.0
PAY_017861,1067.96,UPI,insufficient_balance,ICICI,9,1,4,578,22,1,retry_now,0,0.0
PAY_017862,1487.31,Card,otp_failure,Axis,3,2,1,1043,6,6,payment_link,1,1487.31
PAY_017863,993.65,Card,blocked_card,SBI,10,1,1,1454,2,1,retry_now,0,0.0
PAY_017864,1291.8,Card,gateway_error,Kotak,2,2,2,1232,14,4,change_payment_method,0,0.0
PAY_017865,686.79,Card,insufficient_balance,SBI,2,1,3,338,18,0,change_payment_method,0,0.0
PAY_017866,1649.4,Wallet,gateway_error,Kotak,1,1,3,1098,17,6,no_action,1,1649.4
PAY_017867,543.35,Card,gateway_error,Axis,5,0,2,53,22,0,change_payment_method,1,543.35
PAY_017868,1540.55,NetBanking,gateway_error,Kotak,3,2,2,901,18,5,change_payment_method,1,1540.55
PAY_017869,665.9,UPI,network_error,HDFC,10,1,3,1281,6,6,retry_now,1,665.9
PAY_017870,2133.36,Card,gateway_error,Axis,3,2,3,1089,21,5,retry_later,1,2133.36
PAY_017871,1049.91,UPI,insufficient_balance,ICICI,5,0,2,792,14,0,retry_later,0,0.0
PAY_017872,2281.22,Wallet,gateway_error,SBI,5,1,2,156,21,0,payment_link,1,2281.22
PAY_017873,4295.25,Card,otp_failure,SBI,7,4,3,1417,23,5,retry_now,0,0.0
PAY_017874,6448.21,NetBanking,insufficient_balance,Axis,4,3,3,537,8,3,retry_now,0,0.0
PAY_017875,239.27,UPI,insufficient_balance,ICICI,7,2,2,1498,3,0,retry_now,0,0.0
PAY_017876,927.64,Card,blocked_card,Axis,6,2,1,953,6,5,change_payment_method,0,0.0
PAY_017877,1418.75,NetBanking,network_error,HDFC,4,1,2,1133,6,1,retry_now,1,1418.75
PAY_017878,2613.02,Wallet,otp_failure,HDFC,6,3,4,540,5,6,payment_link,1,2613.02
PAY_017879,482.85,NetBanking,gateway_error,ICICI,6,1,4,1365,18,4,retry_now,0,0.0
PAY_017880,824.13,Wallet,network_error,Axis,8,4,1,1499,11,4,change_payment_method,1,824.13
PAY_017881,2006.78,UPI,network_error,ICICI,6,1,2,993,22,2,retry_later,0,0.0
PAY_017882,1935.09,Card,otp_failure,ICICI,5,0,3,209,22,2,payment_link,0,0.0
PAY_017883,2445.72,NetBanking,insufficient_balance,HDFC,4,1,1,1415,12,5,retry_later,0,0.0
PAY_017884,2578.44,NetBanking,gateway_error,HDFC,1,1,1,890,20,2,change_payment_method,1,2578.44
PAY_017885,2370.55,NetBanking,insufficient_balance,ICICI,5,1,3,239,4,0,change_payment_method,1,2370.55
PAY_017886,2111.02,Wallet,otp_failure,ICICI,7,1,4,1025,19,1,retry_later,1,2111.02
PAY_017887,1890.49,UPI,network_error,Kotak,3,0,2,1139,13,0,no_action,0,0.0
PAY_017888,3077.31,UPI,gateway_error,HDFC,5,3,3,1160,19,2,no_action,0,0.0
PAY_017889,301.43,Card,otp_failure,ICICI,5,1,3,635,15,0,retry_now,0,0.0
PAY_017890,6219.64,Card,insufficient_balance,Kotak,8,2,2,699,4,0,no_action,1,6219.64
PAY_017891,309.95,UPI,otp_failure,ICICI,6,1,1,76,4,0,retry_later,1,309.95
PAY_017892,762.55,UPI,insufficient_balance,Kotak,6,0,2,1047,15,5,retry_now,0,0.0
PAY_017893,1508.08,UPI,network_error,ICICI,3,2,1,1046,19,6,change_payment_method,0,0.0
PAY_017894,3096.69,NetBanking,insufficient_balance,Axis,3,1,1,240,9,2,payment_link,0,0.0
PAY_017895,164.64,Wallet,network_error,HDFC,4,2,3,178,12,1,retry_later,0,0.0
PAY_017896,1767.82,UPI,gateway_error,ICICI,4,4,4,467,18,5,retry_now,1,1767.82
PAY_017897,3408.12,Card,gateway_error,SBI,8,0,1,112,19,3,change_payment_method,1,3408.12
PAY_017898,4006.26,Wallet,network_error,SBI,8,2,3,748,5,1,retry_now,0,0.0
PAY_017899,1034.98,NetBanking,gateway_error,Kotak,5,1,2,310,9,4,no_action,0,0.0
PAY_017900,1421.31,Wallet,blocked_card,HDFC,2,1,1,1215,6,0,no_action,0,0.0
PAY_017901,1104.43,UPI,otp_failure,Kotak,6,2,1,878,11,5,payment_link,1,1104.43
PAY_017902,1320.62,Wallet,otp_failure,HDFC,5,2,4,1467,10,5,retry_later,1,1320.62
PAY_017903,791.98,Card,blocked_card,SBI,7,1,1,355,15,4,retry_later,1,791.98
PAY_017904,887.67,Wallet,blocked_card,SBI,3,0,2,790,15,3,no_action,0,0.0
PAY_017905,2559.33,UPI,network_error,Kotak,3,1,3,1168,2,4,change_payment_method,0,0.0
PAY_017906,2008.8,Wallet,otp_failure,Axis,5,2,3,775,8,3,retry_later,1,2008.8
PAY_017907,2679.19,Wallet,blocked_card,SBI,7,1,2,873,16,1,no_action,0,0.0
PAY_017908,2145.68,Wallet,otp_failure,HDFC,5,1,3,77,12,3,no_action,0,0.0
PAY_017909,3176.3,Card,blocked_card,ICICI,1,1,4,193,22,3,change_payment_method,0,0.0
PAY_017910,3650.32,Wallet,gateway_error,ICICI,4,1,3,720,9,1,payment_link,0,0.0
PAY_017911,448.82,Wallet,insufficient_balance,ICICI,10,4,1,83,15,5,retry_later,0,0.0
PAY_017912,912.83,NetBanking,gateway_error,SBI,10,1,4,208,9,6,payment_link,0,0.0
PAY_017913,1502.52,Wallet,otp_failure,Axis,7,1,1,201,3,5,no_action,1,1502.52
PAY_017914,1775.54,Wallet,blocked_card,SBI,9,1,3,144,19,5,change_payment_method,1,1775.54
PAY_017915,1057.78,NetBanking,gateway_error,HDFC,8,1,2,173,20,5,no_action,1,1057.78
PAY_017916,3750.4,Card,blocked_card,SBI,6,3,4,1178,20,1,retry_later,0,0.0
PAY_017917,8812.78,Card,insufficient_balance,SBI,5,1,3,59,8,1,retry_later,0,0.0
PAY_017918,2098.4,NetBanking,gateway_error,SBI,2,1,3,202,18,4,retry_later,1,2098.4
PAY_017919,1934.25,NetBanking,otp_failure,SBI,4,2,2,906,14,0,payment_link,1,1934.25
PAY_017920,3567.3,Wallet,network_error,HDFC,4,4,1,578,3,1,retry_later,1,3567.3
PAY_017921,406.4,Card,network_error,SBI,0,2,2,331,15,5,retry_later,1,406.4
PAY_017922,1849.69,Card,otp_failure,Axis,3,2,3,228,11,3,change_payment_method,0,0.0
PAY_017923,3956.95,Wallet,gateway_error,Kotak,4,1,4,1139,6,0,retry_later,1,3956.95
PAY_017924,1080.82,UPI,gateway_error,HDFC,4,2,2,609,21,3,retry_now,1,1080.82
PAY_017925,677.73,Wallet,blocked_card,Axis,6,0,1,295,15,5,retry_later,0,0.0
PAY_017926,1558.31,UPI,blocked_card,ICICI,10,0,2,534,6,2,retry_later,1,1558.31
PAY_017927,1722.36,Wallet,otp_failure,ICICI,7,1,1,341,2,4,retry_now,1,1722.36
PAY_017928,874.0,NetBanking,otp_failure,HDFC,5,0,1,250,5,6,retry_now,1,874.0
PAY_017929,9671.41,Wallet,network_error,Kotak,4,5,3,1479,11,5,retry_now,0,0.0
PAY_017930,1232.8,NetBanking,otp_failure,SBI,6,1,3,218,12,0,no_action,0,0.0
PAY_017931,718.43,UPI,blocked_card,HDFC,6,3,3,1182,11,2,retry_now,0,0.0
PAY_017932,1677.57,UPI,otp_failure,SBI,3,0,4,1163,10,6,retry_later,0,0.0
PAY_017933,3737.93,NetBanking,blocked_card,SBI,11,3,4,920,19,1,retry_now,0,0.0
PAY_017934,1833.41,NetBanking,insufficient_balance,ICICI,2,0,4,1300,19,0,retry_now,0,0.0
PAY_017935,2666.37,Card,insufficient_balance,Kotak,5,2,3,1061,22,2,payment_link,0,0.0
PAY_017936,900.36,Card,insufficient_balance,SBI,7,2,3,618,13,5,retry_now,0,0.0
